delivery_id,order_id,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes
DEL-004351,ORD-004351,CUR-0046,6.6,60,2025-11-04 16:58:00,2025-11-04 18:03:00,delivered,65.0
DEL-004352,ORD-004352,CUR-0020,5.0,39,2025-05-05 14:33:00,2025-05-05 15:20:00,delivered,47.0
DEL-004353,ORD-004353,CUR-0200,6.4,54,2025-12-14 18:59:00,2025-12-14 19:59:00,delivered,60.0
DEL-004354,ORD-004354,CUR-0067,4.0,39,2025-06-29 09:40:00,2025-06-29 10:23:00,delivered,43.0
DEL-004355,ORD-004355,CUR-0109,8.4,80,,,cancelled,
DEL-004356,ORD-004356,CUR-0178,2.3,44,2025-12-29 16:09:00,2025-12-29 16:57:00,delivered,48.0
DEL-004357,ORD-004357,CUR-0144,1.3,41,2025-12-12 21:29:00,2025-12-12 22:06:00,delivered,37.0
DEL-004358,ORD-004358,CUR-0084,5.1,39,2025-09-03 11:48:00,2025-09-03 12:31:00,delivered,43.0
DEL-004359,ORD-004359,CUR-0021,8.4,57,2025-07-21 09:34:00,2025-07-21 10:49:00,delivered,75.0
DEL-004360,ORD-004360,CUR-0126,6.2,56,2025-03-15 13:39:00,2025-03-15 14:32:00,delivered,53.0
DEL-004361,ORD-004361,CUR-0158,5.0,55,2025-12-08 11:20:00,2025-12-08 12:23:00,delivered,63.0
DEL-004362,ORD-004362,CUR-0130,6.3,45,2025-10-03 10:18:00,2025-10-03 11:11:00,delivered,259.0
DEL-004363,ORD-004363,CUR-0073,8.9,73,,,cancelled,
DEL-004364,ORD-004364,CUR-0225,5.2,51,2025-12-31 16:35:00,2025-12-31 17:33:00,delivered,58.0
DEL-004365,ORD-004365,CUR-0206,7.5,56,2025-12-05 12:10:00,2025-12-05 13:19:00,delivered,69.0
DEL-004366,ORD-004366,CUR-0005,7.3,72,2025-06-16 19:56:00,2025-06-16 21:12:00,delivered,76.0
DEL-004367,ORD-004367,CUR-0128,0.6,24,2025-11-07 09:57:00,2025-11-07 10:17:00,delivered,20.0
DEL-004368,ORD-004368,CUR-0025,0.9,27,2025-02-11 21:24:00,2025-02-11 21:58:00,delivered,-3.0
DEL-004369,ORD-004369,CUR-0233,2.6,44,2025-11-05 14:06:00,2025-11-05 15:28:00,delivered,82.0
DEL-004370,ORD-004370,CUR-0207,1.0,33,2025-01-21 15:57:00,2025-01-21 17:02:00,delivered,65.0
DEL-004371,ORD-004371,CUR-0105,6.3,59,2025-10-31 16:53:00,2025-10-31 17:50:00,delivered,57.0
DEL-004372,ORD-004372,CUR-0245,5.0,45,2025-12-31 10:48:00,2025-12-31 11:37:00,delivered,49.0
DEL-004373,ORD-004373,CUR-0045,8.8,80,2025-11-24 16:59:00,2025-11-24 18:20:00,delivered,81.0
DEL-004374,ORD-004374,CUR-0012,1.2,34,2024-03-09 19:08:00,2024-03-09 19:57:00,delivered,49.0
DEL-004375,ORD-004375,CUR-0169,5.1,48,2024-09-09 22:10:00,2024-09-09 23:05:00,delivered,55.0
DEL-004376,ORD-004376,CUR-0100,3.9,50,2025-10-12 12:15:00,2025-10-12 13:03:00,delivered,48.0
DEL-004377,ORD-004377,CUR-0012,1.9,32,2025-10-19 09:45:00,2025-10-19 10:17:00,delivered,32.0
DEL-004378,ORD-004378,CUR-0139,6.2,46,2024-11-07 14:11:00,2024-11-07 14:58:00,delivered,47.0
DEL-004379,ORD-004379,CUR-0135,8.8,61,2025-12-21 16:31:00,2025-12-21 18:08:00,delivered,97.0
DEL-004380,ORD-004380,CUR-0234,3.1,42,,,cancelled,
DEL-004381,ORD-004381,CUR-0216,7.0,64,2025-12-28 13:54:00,2025-12-28 15:00:00,delivered,66.0
DEL-004382,ORD-004382,CUR-0174,1.8,26,2025-03-27 16:52:00,2025-03-27 17:15:00,delivered,23.0
DEL-004383,ORD-004383,CUR-0209,1.5,37,2025-07-14 12:56:00,2025-07-14 13:32:00,delivered,36.0
DEL-004384,ORD-004384,CUR-0206,4.0,42,2025-10-30 22:25:00,2025-10-30 23:13:00,delivered,48.0
DEL-004385,ORD-004385,CUR-0035,3.8,45,2025-11-17 14:35:00,2025-11-17 15:20:00,delivered,45.0
DEL-004386,ORD-004386,CUR-0059,6.8,60,2025-07-19 19:49:00,2025-07-19 20:53:00,delivered,64.0
DEL-004387,ORD-004387,CUR-0040,8.6,61,2025-11-21 09:48:00,2025-11-21 10:48:00,delivered,60.0
DEL-004388,ORD-004388,CUR-0088,1.2,26,2025-09-01 16:06:00,2025-09-01 16:34:00,delivered,28.0
DEL-004389,ORD-004389,CUR-0192,2.8,39,2025-12-22 21:50:00,2025-12-22 22:26:00,delivered,36.0
DEL-004390,ORD-004390,CUR-0066,7.5,72,2025-11-29 23:28:00,2025-11-30 00:37:00,delivered,259.0
DEL-004391,ORD-004391,CUR-0174,1.5,33,2025-11-16 14:34:00,2025-11-16 15:33:00,delivered,59.0
DEL-004392,ORD-004392,CUR-0220,2.4,31,2025-07-31 17:22:00,2025-07-31 18:01:00,delivered,39.0
DEL-004393,ORD-004393,CUR-0056,4.6,39,2025-05-29 17:51:00,2025-05-29 18:30:00,delivered,39.0
DEL-004394,ORD-004394,CUR-0153,7.9,62,2025-11-18 13:00:00,2025-11-18 14:19:00,delivered,79.0
DEL-004395,ORD-004395,CUR-0058,8.8,82,,,cancelled,
DEL-004396,ORD-004396,CUR-0049,9.1,58,2025-12-08 18:19:00,2025-12-08 19:20:00,delivered,259.0
DEL-004397,ORD-004397,CUR-0046,9.2,77,2024-11-18 16:53:00,2024-11-18 18:17:00,delivered,84.0
DEL-004398,ORD-004398,CUR-0198,9.2,61,2025-10-14 21:02:00,2025-10-14 22:10:00,delivered,68.0
DEL-004399,ORD-004399,CUR-0145,7.4,62,2025-11-28 11:32:00,2025-11-28 13:00:00,delivered,88.0
DEL-004400,ORD-004400,CUR-0070,6.9,51,2025-10-06 23:33:00,2025-10-07 00:28:00,delivered,55.0
DEL-004401,ORD-004401,CUR-0144,2.1,33,,,cancelled,
DEL-004402,ORD-004402,CUR-0169,2.6,33,2024-06-28 13:22:00,2024-06-28 13:53:00,delivered,31.0
DEL-004403,ORD-004403,CUR-0174,8.8,68,2025-07-24 19:25:00,2025-07-24 21:01:00,delivered,96.0
DEL-004404,ORD-004404,CUR-0013,4.6,46,2025-12-27 18:23:00,2025-12-27 19:08:00,delivered,45.0
DEL-004405,ORD-004405,CUR-0071,8.0,56,,,cancelled,
DEL-004406,ORD-004406,CUR-0248,7.5,62,2025-12-28 11:21:00,2025-12-28 12:56:00,delivered,95.0
DEL-004407,ORD-004407,CUR-0059,7.4,54,2025-08-03 12:22:00,2025-08-03 13:46:00,delivered,84.0
DEL-004408,ORD-004408,CUR-0062,0.5,33,2025-06-11 23:15:00,2025-06-11 23:51:00,delivered,36.0
DEL-004409,ORD-004409,CUR-0043,8.1,62,2025-07-24 23:23:00,2025-07-25 01:03:00,delivered,100.0
DEL-004410,ORD-004410,CUR-0029,3.8,50,2024-12-07 09:21:00,2024-12-07 10:48:00,delivered,87.0
DEL-004411,ORD-004411,CUR-0093,5.6,48,2025-11-01 11:33:00,2025-11-01 12:25:00,delivered,52.0
DEL-004412,ORD-004412,CUR-0092,2.1,30,2025-12-11 14:20:00,2025-12-11 14:46:00,delivered,26.0
DEL-004413,ORD-004413,CUR-0092,1.8,32,2025-04-17 15:39:00,2025-04-17 16:15:00,delivered,36.0
DEL-004414,ORD-004414,CUR-0014,1.5,34,2024-07-03 22:12:00,2024-07-03 22:41:00,delivered,29.0
DEL-004415,ORD-004415,CUR-0030,3.9,48,2025-11-18 22:50:00,2025-11-18 23:33:00,delivered,43.0
DEL-004416,ORD-004416,CUR-0095,6.5,50,2025-11-23 16:55:00,2025-11-23 18:10:00,delivered,75.0
DEL-004417,ORD-004417,CUR-0121,1.3,24,2025-07-11 11:27:00,2025-07-11 11:51:00,delivered,24.0
DEL-004418,ORD-004418,CUR-0220,8.2,67,2025-08-10 21:53:00,2025-08-10 23:18:00,delivered,85.0
DEL-004419,ORD-004419,CUR-0129,7.7,63,2025-12-11 15:43:00,2025-12-11 16:46:00,delivered,63.0
DEL-004420,ORD-004420,CUR-0207,1.2,32,2025-10-11 14:08:00,2025-10-11 15:08:00,delivered,60.0
DEL-004421,ORD-004421,CUR-0212,1.2,26,2024-09-06 19:20:00,2024-09-06 19:46:00,delivered,26.0
DEL-004422,ORD-004422,CUR-0245,1.5,30,2024-08-06 13:49:00,2024-08-06 14:17:00,delivered,28.0
DEL-004423,ORD-004423,CUR-0093,7.3,49,2025-07-17 19:18:00,2025-07-17 19:08:00,delivered,59.0
DEL-004424,ORD-004424,CUR-0186,0.8,37,,,cancelled,
DEL-004425,ORD-004425,CUR-0218,8.9,65,2025-11-23 21:23:00,2025-11-23 22:47:00,delivered,84.0
DEL-004426,ORD-004426,CUR-0173,8.5,71,,,cancelled,
DEL-004427,ORD-004427,CUR-0095,3.0,40,2025-02-17 23:25:00,2025-02-18 00:04:00,delivered,39.0
DEL-004428,ORD-004428,CUR-0237,3.7,34,2024-10-12 14:58:00,2024-10-12 15:38:00,delivered,40.0
DEL-004429,ORD-004429,CUR-0112,8.2,60,2025-08-01 22:24:00,2025-08-01 23:42:00,delivered,78.0
DEL-004430,ORD-004430,CUR-0124,4.3,51,2025-12-06 09:37:00,2025-12-06 10:34:00,delivered,57.0
DEL-004431,ORD-004431,CUR-0092,4.0,51,2025-11-15 15:44:00,2025-11-15 17:10:00,delivered,86.0
DEL-004432,ORD-004432,CUR-0178,9.5,81,2024-12-13 23:46:00,2024-12-14 01:04:00,delivered,78.0
DEL-004433,ORD-004433,CUR-0137,0.9,33,2025-01-14 14:08:00,2025-01-14 14:43:00,delivered,35.0
DEL-004434,ORD-004434,CUR-0238,1.0,27,2025-12-05 22:41:00,2025-12-05 23:13:00,delivered,32.0
DEL-004435,ORD-004435,CUR-0018,4.1,43,2025-11-01 21:44:00,2025-11-01 22:25:00,delivered,41.0
DEL-004436,ORD-004436,CUR-0155,1.5,25,2025-12-23 15:01:00,2025-12-23 15:30:00,delivered,29.0
DEL-004437,ORD-004437,CUR-0082,3.8,37,2025-08-28 14:07:00,2025-08-28 14:49:00,delivered,42.0
DEL-004438,ORD-004438,CUR-0067,3.0,33,2025-02-17 00:06:00,2025-02-17 01:12:00,delivered,66.0
DEL-004439,ORD-004439,CUR-0141,2.4,41,2025-07-29 21:31:00,2025-07-29 22:20:00,delivered,49.0
DEL-004440,ORD-004440,CUR-0129,0.7,30,2025-07-15 12:37:00,2025-07-15 13:07:00,delivered,30.0
DEL-004441,ORD-004441,CUR-0096,6.3,54,2025-01-21 17:58:00,2025-01-21 18:54:00,delivered,56.0
DEL-004442,ORD-004442,CUR-0188,7.4,72,2025-09-28 15:25:00,2025-09-28 16:58:00,delivered,93.0
DEL-004443,ORD-004443,CUR-0078,3.1,41,2025-12-30 14:33:00,2025-12-30 15:22:00,delivered,49.0
DEL-004444,ORD-004444,CUR-0127,2.4,35,2025-11-20 16:07:00,2025-11-20 16:46:00,delivered,39.0
DEL-004445,ORD-004445,CUR-0224,8.5,65,2024-06-01 20:04:00,2024-06-01 21:14:00,delivered,70.0
DEL-004446,ORD-004446,CUR-0028,4.4,57,2024-10-09 22:24:00,2024-10-09 23:47:00,delivered,83.0
DEL-004447,ORD-004447,CUR-0237,3.5,35,2024-12-11 09:51:00,2024-12-11 10:33:00,delivered,42.0
DEL-004448,ORD-004448,CUR-0232,8.5,63,2025-08-28 15:28:00,2025-08-28 16:36:00,delivered,68.0
DEL-004449,ORD-004449,CUR-0158,8.2,63,,,delivered,67.0
DEL-004450,ORD-004450,CUR-0225,5.8,57,2025-02-16 13:01:00,2025-02-16 13:53:00,delivered,52.0
DEL-004451,ORD-004451,CUR-0165,0.6,26,2025-07-15 17:29:00,2025-07-15 17:59:00,delivered,30.0
DEL-004452,ORD-004452,CUR-0094,4.0,45,2025-12-30 16:59:00,2025-12-30 17:39:00,delivered,40.0
DEL-004453,ORD-004453,CUR-0176,2.3,34,2025-12-31 11:14:00,2025-12-31 11:46:00,delivered,32.0
DEL-004454,ORD-004454,CUR-0160,6.2,48,2024-07-10 15:12:00,2024-07-10 15:56:00,delivered,-3.0
DEL-004455,ORD-004455,CUR-0055,9.1,74,2025-11-11 12:02:00,2025-11-11 13:27:00,delivered,85.0
DEL-004456,ORD-004456,CUR-0057,4.3,46,2025-08-08 15:13:00,2025-08-08 16:05:00,delivered,52.0
DEL-004457,ORD-004457,CUR-0227,1.9,30,2025-01-15 22:52:00,2025-01-15 23:38:00,delivered,46.0
DEL-004458,ORD-004458,CUR-0136,0.8,29,2025-12-15 12:25:00,2025-12-15 12:50:00,delivered,25.0
DEL-004459,ORD-004459,CUR-0060,2.9,48,2025-08-21 00:04:00,2025-08-21 00:58:00,delivered,54.0
DEL-004460,ORD-004460,CUR-0157,4.8,50,2024-05-21 16:38:00,2024-05-21 17:49:00,delivered,71.0
DEL-004461,ORD-004461,CUR-0164,2.0,33,2025-10-31 19:52:00,2025-10-31 20:47:00,delivered,55.0
DEL-004462,ORD-004462,CUR-0015,6.0,58,2025-11-20 22:01:00,2025-11-20 23:01:00,delivered,60.0
DEL-004463,ORD-004463,CUR-0098,1.1,30,2024-12-19 16:46:00,2024-12-19 17:17:00,delivered,31.0
DEL-004464,ORD-004464,CUR-0087,7.2,56,2025-08-29 15:17:00,2025-08-29 16:52:00,delivered,95.0
DEL-004465,ORD-004465,CUR-0002,7.6,63,2025-10-27 11:58:00,2025-10-27 12:57:00,delivered,59.0
DEL-004466,ORD-004466,CUR-0213,8.8,56,2025-12-30 22:56:00,2025-12-30 23:55:00,delivered,59.0
DEL-004467,ORD-004467,CUR-0214,2.5,32,2025-04-05 09:59:00,2025-04-05 11:11:00,delivered,72.0
DEL-004468,ORD-004468,CUR-0151,1.2,27,2025-12-26 14:44:00,2025-12-26 15:17:00,delivered,33.0
DEL-004469,ORD-004469,CUR-0216,1.5,38,2025-09-03 19:31:00,2025-09-03 20:11:00,delivered,40.0
DEL-004470,ORD-004470,CUR-0241,1.1,25,2025-11-28 13:32:00,2025-11-28 14:32:00,delivered,60.0
DEL-004471,ORD-004471,CUR-0093,7.5,62,2025-12-06 14:23:00,2025-12-06 15:39:00,delivered,76.0
DEL-004472,ORD-004472,CUR-0162,1.5,34,2025-10-06 14:36:00,2025-10-06 15:13:00,delivered,37.0
DEL-004473,ORD-004473,CUR-0006,4.0,47,2025-11-30 22:32:00,2025-11-30 23:21:00,delivered,49.0
DEL-004474,ORD-004474,CUR-0100,8.3,67,2025-11-25 19:49:00,2025-11-25 21:00:00,delivered,-3.0
DEL-004475,ORD-004475,CUR-0231,3.3,40,2025-07-14 15:58:00,2025-07-14 16:35:00,delivered,37.0
DEL-004476,ORD-004476,CUR-0179,6.9,61,2025-12-22 23:39:00,2025-12-23 00:40:00,delivered,61.0
DEL-004477,ORD-004477,CUR-0076,4.7,52,2025-12-08 14:50:00,2025-12-08 15:39:00,delivered,49.0
DEL-004478,ORD-004478,CUR-0096,1.8,33,2024-05-19 14:08:00,2024-05-19 15:21:00,delivered,73.0
DEL-004479,ORD-004479,CUR-0128,2.1,34,2025-06-23 21:16:00,2025-06-23 22:14:00,delivered,58.0
DEL-004480,ORD-004480,CUR-0053,9.0,60,2025-11-25 13:04:00,2025-11-25 14:10:00,delivered,66.0
DEL-004481,ORD-004481,CUR-0109,6.0,43,2025-08-06 18:45:00,2025-08-06 19:30:00,delivered,45.0
DEL-004482,ORD-004482,CUR-0126,8.0,69,2025-11-20 16:31:00,2025-11-20 18:13:00,delivered,102.0
DEL-004483,ORD-004483,CUR-0231,5.5,66,2024-07-06 11:52:00,2024-07-06 13:34:00,delivered,102.0
DEL-004484,ORD-004484,CUR-0101,3.2,47,2025-12-30 18:35:00,2025-12-30 19:23:00,delivered,48.0
DEL-004485,ORD-004485,CUR-0009,8.3,67,,,cancelled,
DEL-004486,ORD-004486,CUR-0011,6.2,66,2025-10-02 17:06:00,2025-10-02 18:17:00,delivered,71.0
DEL-004487,ORD-004487,CUR-0084,2.8,44,2024-12-25 17:53:00,2024-12-25 18:41:00,delivered,48.0
DEL-004488,ORD-004488,CUR-0089,8.3,70,2025-04-20 12:57:00,2025-04-20 14:30:00,delivered,93.0
DEL-004489,ORD-004489,CUR-0066,4.7,44,,,delivered,-3.0
DEL-004490,ORD-004490,CUR-0198,2.0,32,2025-05-26 19:21:00,2025-05-26 19:55:00,delivered,34.0
DEL-004491,ORD-004491,CUR-0194,2.4,36,2025-09-12 15:29:00,2025-09-12 16:04:00,delivered,35.0
DEL-004492,ORD-004492,CUR-0075,7.1,56,2024-08-13 10:34:00,2024-08-13 11:37:00,delivered,63.0
DEL-004493,ORD-004493,CUR-0187,9.3,69,2025-03-27 10:10:00,2025-03-27 11:57:00,delivered,107.0
DEL-004494,ORD-004494,CUR-0084,0.8,18,2024-07-23 09:14:00,2024-07-23 09:33:00,delivered,-3.0
DEL-004495,ORD-004495,CUR-0056,7.3,59,2025-03-16 18:36:00,2025-03-16 19:32:00,delivered,56.0
DEL-004496,ORD-004496,CUR-0100,1.7,31,2025-10-28 19:31:00,2025-10-28 20:23:00,delivered,52.0
DEL-004497,ORD-004497,CUR-0107,4.3,49,2025-10-31 11:13:00,2025-10-31 12:09:00,delivered,56.0
DEL-004498,ORD-004498,CUR-0171,7.8,73,2024-11-15 18:02:00,2024-11-15 19:12:00,delivered,70.0
DEL-004499,ORD-004499,CUR-0060,0.5,28,2025-11-08 11:16:00,2025-11-08 12:00:00,delivered,44.0
DEL-004500,ORD-004500,CUR-0173,7.8,70,2025-08-04 17:49:00,2025-08-04 18:59:00,delivered,70.0
DEL-004501,ORD-004501,CUR-0092,4.6,36,2025-12-30 12:30:00,2025-12-30 13:18:00,delivered,48.0
DEL-004502,ORD-004502,CUR-0157,7.2,56,2025-02-26 14:19:00,2025-02-26 15:32:00,delivered,73.0
DEL-004503,ORD-004503,CUR-0087,3.0,33,2024-10-12 17:04:00,2024-10-12 17:38:00,delivered,34.0
DEL-004504,ORD-004504,CUR-0006,0.9,25,2024-03-31 19:05:00,2024-03-31 19:30:00,delivered,25.0
DEL-004505,ORD-004505,CUR-0031,3.8,54,2024-12-01 15:41:00,2024-12-01 16:32:00,delivered,51.0
DEL-004506,ORD-004506,CUR-0016,8.3,65,2025-07-05 10:30:00,2025-07-05 11:31:00,delivered,61.0
DEL-004507,ORD-004507,CUR-0058,0.8,26,2025-10-23 22:21:00,2025-10-23 23:12:00,delivered,51.0
DEL-004508,ORD-004508,CUR-0115,1.7,26,2024-06-06 15:03:00,2024-06-06 15:26:00,delivered,23.0
DEL-004509,ORD-004509,CUR-0051,6.3,58,2025-09-17 15:30:00,2025-09-17 17:05:00,delivered,95.0
DEL-004510,ORD-004510,CUR-0026,8.9,80,2024-03-11 17:16:00,2024-03-11 19:06:00,delivered,110.0
DEL-004511,ORD-004511,CUR-0153,1.3,27,2025-01-03 16:31:00,2025-01-03 17:06:00,delivered,35.0
DEL-004512,ORD-004512,CUR-0111,5.0,61,2025-03-06 21:22:00,2025-03-06 22:20:00,delivered,58.0
DEL-004513,ORD-004513,CUR-0206,7.0,54,2025-03-06 17:11:00,2025-03-06 18:10:00,delivered,59.0
DEL-004514,ORD-004514,CUR-0214,2.8,45,2025-02-18 00:06:00,2025-02-18 00:49:00,delivered,43.0
DEL-004515,ORD-004515,CUR-0139,8.6,60,2025-07-23 22:37:00,2025-07-23 23:43:00,delivered,66.0
DEL-004516,ORD-004516,CUR-0122,7.0,65,2025-12-10 20:16:00,2025-12-10 21:26:00,delivered,70.0
DEL-004517,ORD-004517,CUR-0124,2.8,39,2025-07-08 17:22:00,2025-07-08 18:05:00,delivered,43.0
DEL-004518,ORD-004518,CUR-0143,7.7,62,2025-12-22 10:04:00,2025-12-22 11:10:00,delivered,66.0
DEL-004519,ORD-004519,CUR-0007,9.0,61,2025-10-07 22:32:00,2025-10-07 23:52:00,delivered,80.0
DEL-004520,ORD-004520,CUR-0152,7.1,53,2025-09-23 14:25:00,2025-09-23 15:48:00,delivered,83.0
DEL-004521,ORD-004521,CUR-0072,6.0,46,,,delivered,53.0
DEL-004522,ORD-004522,CUR-0099,3.8,39,2025-04-13 09:29:00,2025-04-13 10:09:00,delivered,40.0
DEL-004523,ORD-004523,CUR-0062,8.9,75,2025-04-04 18:32:00,2025-04-04 19:54:00,delivered,82.0
DEL-004524,ORD-004524,CUR-0089,8.8,55,2025-01-07 15:28:00,2025-01-07 16:28:00,delivered,60.0
DEL-004525,ORD-004525,CUR-0103,7.1,62,2024-07-06 21:02:00,2024-07-06 22:04:00,delivered,62.0
DEL-004526,ORD-004526,CUR-0045,6.7,70,2025-07-28 19:20:00,2025-07-28 20:26:00,delivered,66.0
DEL-004527,ORD-004527,CUR-0009,7.9,60,2025-09-13 17:22:00,2025-09-13 18:29:00,delivered,67.0
DEL-004528,ORD-004528,CUR-0126,1.6,26,2025-12-17 13:55:00,2025-12-17 14:17:00,delivered,22.0
DEL-004529,ORD-004529,CUR-0214,2.6,34,2025-09-06 11:10:00,2025-09-06 12:03:00,delivered,53.0
DEL-004530,ORD-004530,CUR-0080,5.6,43,2025-12-20 21:20:00,2025-12-20 22:02:00,delivered,42.0
DEL-004531,ORD-004531,CUR-0018,2.5,47,,,cancelled,
DEL-004532,ORD-004532,CUR-0179,4.6,42,2025-12-10 22:08:00,2025-12-10 23:28:00,delivered,80.0
DEL-004533,ORD-004533,CUR-0230,6.5,56,2025-03-31 19:44:00,2025-03-31 20:43:00,delivered,59.0
DEL-004534,ORD-004534,CUR-0157,7.4,55,2025-12-20 11:29:00,2025-12-20 12:22:00,delivered,53.0
DEL-004535,ORD-004535,CUR-0040,4.3,42,2025-05-04 15:19:00,2025-05-04 16:08:00,delivered,49.0
DEL-004536,ORD-004536,CUR-0181,0.5,24,2025-06-28 15:53:00,2025-06-28 16:23:00,delivered,30.0
DEL-004537,ORD-004537,CUR-0081,4.8,49,2024-10-01 20:20:00,2024-10-01 21:05:00,delivered,45.0
DEL-004538,ORD-004538,CUR-0242,2.5,42,2025-09-23 23:58:00,2025-09-24 00:48:00,delivered,50.0
DEL-004539,ORD-004539,CUR-0176,7.2,58,2025-05-10 19:54:00,2025-05-10 20:48:00,delivered,54.0
DEL-004540,ORD-004540,CUR-0081,8.9,76,,,cancelled,
DEL-004541,ORD-004541,CUR-0074,9.2,77,2025-04-10 23:25:00,2025-04-11 01:05:00,delivered,100.0
DEL-004542,ORD-004542,CUR-0164,7.9,56,2025-12-17 23:12:00,2025-12-18 00:15:00,delivered,63.0
DEL-004543,ORD-004543,CUR-0033,6.9,56,2024-04-23 14:23:00,2024-04-23 15:27:00,delivered,64.0
DEL-004544,ORD-004544,CUR-0063,1.4,27,2025-04-25 19:26:00,2025-04-25 19:59:00,delivered,33.0
DEL-004545,ORD-004545,CUR-0141,7.3,61,2025-11-01 20:01:00,2025-11-01 21:15:00,delivered,74.0
DEL-004546,ORD-004546,CUR-0103,3.4,39,2025-03-26 20:05:00,2025-03-26 20:44:00,delivered,39.0
DEL-004547,ORD-004547,CUR-0132,1.3,28,2025-12-20 10:25:00,2025-12-20 10:57:00,delivered,32.0
DEL-004548,ORD-004548,CUR-0245,9.1,67,2025-05-19 11:04:00,2025-05-19 12:11:00,delivered,67.0
DEL-004549,ORD-004549,CUR-0209,2.9,35,2025-11-24 20:49:00,2025-11-24 21:44:00,delivered,55.0
DEL-004550,ORD-004550,CUR-0076,6.6,68,2025-07-17 10:11:00,2025-07-17 11:57:00,delivered,106.0
DEL-004551,ORD-004551,CUR-0052,8.6,79,2025-08-27 19:34:00,2025-08-27 21:10:00,delivered,96.0
DEL-004552,ORD-004552,CUR-0086,7.3,59,2025-02-16 13:49:00,2025-02-16 14:59:00,delivered,70.0
DEL-004553,ORD-004553,CUR-0117,4.6,52,2025-12-21 19:11:00,2025-12-21 19:58:00,delivered,47.0
DEL-004554,ORD-004554,CUR-0006,9.5,75,,,cancelled,
DEL-004555,ORD-004555,CUR-0092,4.6,49,2024-12-11 17:02:00,2024-12-11 17:56:00,delivered,54.0
DEL-004556,ORD-004556,CUR-0132,0.7,32,2025-08-07 14:58:00,2025-08-07 15:31:00,delivered,33.0
DEL-004557,ORD-004557,CUR-0066,6.0,59,2025-06-22 12:49:00,2025-06-22 14:22:00,delivered,93.0
DEL-004558,ORD-004558,CUR-0017,5.0,46,,,cancelled,
DEL-004559,ORD-004559,CUR-0073,2.1,33,2025-06-27 09:22:00,2025-06-27 09:58:00,delivered,36.0
DEL-004560,ORD-004560,CUR-0013,5.1,47,,,cancelled,
DEL-004561,ORD-004561,CUR-0125,0.6,25,2025-09-22 19:07:00,2025-09-22 19:58:00,delivered,51.0
DEL-004562,ORD-004562,CUR-0174,1.5,32,2025-07-12 14:31:00,2025-07-12 15:09:00,delivered,38.0
DEL-004563,ORD-004563,CUR-0207,5.7,51,2025-12-09 23:12:00,2025-12-10 00:07:00,delivered,55.0
DEL-004564,ORD-004564,CUR-0025,2.5,36,2025-12-23 12:07:00,2025-12-23 12:40:00,delivered,33.0
DEL-004565,ORD-004565,CUR-0117,4.2,36,2025-12-01 10:14:00,2025-12-01 10:50:00,delivered,36.0
DEL-004566,ORD-004566,CUR-0176,4.3,33,2025-05-13 18:52:00,2025-05-13 19:27:00,delivered,35.0
DEL-004567,ORD-004567,CUR-0086,8.1,54,2025-03-31 10:35:00,2025-03-31 11:25:00,delivered,50.0
DEL-004568,ORD-004568,CUR-0224,1.7,29,2025-07-14 09:24:00,2025-07-14 09:54:00,delivered,30.0
DEL-004569,ORD-004569,CUR-0217,4.4,41,2025-03-25 16:27:00,2025-03-25 17:20:00,delivered,53.0
DEL-004570,ORD-004570,CUR-0063,6.0,67,,,cancelled,
DEL-004571,ORD-004571,CUR-0205,1.5,36,2025-12-12 19:23:00,2025-12-12 20:00:00,delivered,37.0
DEL-004572,ORD-004572,CUR-0017,2.1,36,2025-08-24 14:13:00,2025-08-24 14:49:00,delivered,36.0
DEL-004573,ORD-004573,CUR-0099,1.3,28,2025-12-21 15:49:00,2025-12-21 16:13:00,delivered,24.0
DEL-004574,ORD-004574,CUR-0137,2.4,32,2025-01-18 22:23:00,2025-01-18 22:54:00,delivered,31.0
DEL-004575,ORD-004575,CUR-0074,6.7,57,2025-12-14 14:39:00,2025-12-14 15:34:00,delivered,55.0
DEL-004576,ORD-004576,CUR-0122,1.6,32,2024-06-09 14:32:00,2024-06-09 15:10:00,delivered,38.0
DEL-004577,ORD-004577,CUR-0166,3.3,50,2024-06-13 19:37:00,2024-06-13 20:26:00,delivered,49.0
DEL-004578,ORD-004578,CUR-0182,7.2,68,,,cancelled,
DEL-004579,ORD-004579,CUR-0169,2.8,33,2024-09-18 12:08:00,2024-09-18 12:44:00,delivered,36.0
DEL-004580,ORD-004580,CUR-0246,2.1,33,2025-10-29 15:40:00,2025-10-29 16:15:00,delivered,35.0
DEL-004581,ORD-004581,CUR-0088,4.7,45,2025-11-08 14:49:00,2025-11-08 15:46:00,delivered,57.0
DEL-004582,ORD-004582,CUR-0170,1.1,33,2025-11-08 18:57:00,2025-11-08 20:02:00,delivered,65.0
DEL-004583,ORD-004583,CUR-0126,4.2,53,2024-08-12 21:33:00,2024-08-12 22:29:00,delivered,56.0
DEL-004584,ORD-004584,CUR-0043,7.6,64,2024-04-07 10:09:00,2024-04-07 11:25:00,delivered,76.0
DEL-004585,ORD-004585,CUR-0164,3.6,45,2025-09-06 23:09:00,2025-09-06 22:59:00,delivered,52.0
DEL-004586,ORD-004586,CUR-0157,2.7,29,2025-03-07 23:03:00,2025-03-07 23:29:00,delivered,26.0
