payment_id,order_id,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount
PAY-004817,ORD-004817,google_pay,paid,EUR,43.81,3.99,47.8
PAY-004818,ORD-004818,apple_pay,refunded,EUR,51.48,0.0,51.48
PAY-004819,ORD-004819,card,paid,EUR,45.65,0.0,45.65
PAY-004820,ORD-004820,apple_pay,paid,EUR,30.48,3.99,34.47
PAY-004821,ORD-004821,apple_pay,paid,EUR,66.37,3.99,70.36
PAY-004822,ORD-004822,apple_pay,paid,EUR,39.79,3.99,43.78
PAY-004823,ORD-004823,apple_pay,paid,EUR,33.88,3.99,37.87
PAY-004824,ORD-004824,card,paid,EUR,50.32,3.99,54.31
PAY-004825,ORD-004825,card,paid,EUR,12.14,1.49,13.63
PAY-004826,ORD-004826,apple_pay,paid,EUR,60.14,3.99,64.13
PAY-004827,ORD-004827,card,paid,EUR,32.88,3.99,36.87
PAY-004828,ORD-004828,google_pay,refunded,EUR,51.54,3.99,55.53
PAY-004829,ORD-004829,google_pay,paid,EUR,14.64,1.49,16.13
PAY-004830,ORD-004830,apple_pay,paid,EUR,45.32,3.99,49.31
PAY-004831,ORD-004831,card,refunded,EUR,38.41,3.99,42.4
PAY-004832,ORD-004832,google_pay,paid,EUR,9.82,3.99,13.81
PAY-004833,ORD-004833,card,refunded,EUR,23.21,0.0,23.21
PAY-004834,ORD-004834,google_pay,paid,EUR,65.68,0.0,65.68
PAY-004835,ORD-004835,apple_pay,paid,EUR,18.42,3.99,22.41
PAY-004836,ORD-004836,paypal,paid,EUR,10.27,3.99,14.26
PAY-004837,ORD-004837,card,paid,EUR,16.49,3.99,20.48
PAY-004838,ORD-004838,apple_pay,paid,EUR,32.78,3.99,36.77
PAY-004839,ORD-004839,apple_pay,paid,EUR,10.85,1.49,12.34
PAY-004840,ORD-004840,apple_pay,paid,EUR,32.16,3.99,36.15
PAY-004841,ORD-004841,card,paid,EUR,69.39,3.99,73.38
PAY-004842,ORD-004842,google_pay,paid,EUR,54.83,3.99,58.82
PAY-004843,ORD-004843,paypal,paid,EUR,29.53,3.99,33.52
PAY-004844,ORD-004844,card,paid,EUR,58.87,0.0,58.87
PAY-004845,ORD-004845,card,paid,EUR,51.3,3.99,55.29
PAY-004846,ORD-004846,apple_pay,paid,EUR,12.47,3.99,16.46
PAY-004847,ORD-004847,apple_pay,paid,EUR,30.45,3.99,34.44
PAY-004848,ORD-004848,paypal,refunded,EUR,44.71,3.99,48.7
PAY-004849,ORD-004849,card,paid,EUR,28.19,3.99,32.18
PAY-004850,ORD-004850,paypal,paid,EUR,25.89,0.0,25.89
PAY-004851,ORD-004851,google_pay,paid,EUR,67.34,3.99,71.33
PAY-004852,ORD-004852,apple_pay,paid,EUR,9.48,3.99,13.47
PAY-004853,ORD-004853,google_pay,paid,EUR,22.86,0.0,22.86
PAY-004854,ORD-004854,paypal,paid,EUR,45.04,3.99,49.03
PAY-004855,ORD-004855,paypal,refunded,EUR,49.04,3.99,53.03
PAY-004856,ORD-004856,paypal,paid,EUR,60.13,0.0,60.13
PAY-004857,ORD-004857,paypal,paid,EUR,44.84,3.99,48.83
PAY-004858,ORD-004858,card,paid,EUR,59.06,3.99,63.05
PAY-004859,ORD-004859,card,paid,EUR,53.49,3.99,57.48
PAY-004860,ORD-004860,google_pay,paid,EUR,48.67,3.99,52.66
PAY-004861,ORD-004861,card,paid,EUR,25.23,0.0,25.23
PAY-004862,ORD-004862,google_pay,paid,EUR,11.43,3.99,15.42
PAY-004863,ORD-004863,paypal,paid,EUR,23.63,3.99,27.62
PAY-004864,ORD-004864,apple_pay,paid,EUR,31.97,3.99,35.96
PAY-004865,ORD-004865,paypal,paid,EUR,21.14,3.99,25.13
PAY-004866,ORD-004866,google_pay,paid,EUR,48.95,3.99,52.94
PAY-004867,ORD-004867,paypal,paid,EUR,10.57,3.99,14.56
PAY-004868,ORD-004868,google_pay,paid,EUR,27.81,0.0,27.81
PAY-004869,ORD-004869,apple_pay,paid,EUR,67.9,3.99,71.89
PAY-004870,ORD-004870,paypal,paid,EUR,24.95,3.99,28.94
PAY-004871,ORD-004871,google_pay,paid,EUR,25.72,0.0,25.72
PAY-004872,ORD-004872,paypal,paid,EUR,18.68,3.99,22.67
PAY-004873,ORD-004873,google_pay,paid,EUR,17.75,3.99,21.74
PAY-004874,ORD-004874,google_pay,paid,EUR,25.77,3.99,29.76
PAY-004875,ORD-004875,paypal,paid,EUR,17.25,3.99,21.24
PAY-004876,ORD-004876,paypal,paid,EUR,47.78,3.99,51.77
PAY-004877,ORD-004877,paypal,paid,EUR,26.89,3.99,30.88
PAY-004878,ORD-004878,google_pay,paid,EUR,17.83,3.99,21.82
PAY-004879,ORD-004879,paypal,paid,EUR,10.73,3.99,14.72
PAY-004880,ORD-004880,paypal,paid,EUR,19.17,3.99,23.16
PAY-004881,ORD-004881,apple_pay,paid,EUR,48.83,3.99,52.82
PAY-004882,ORD-004882,google_pay,refunded,EUR,31.28,3.99,35.27
PAY-004883,ORD-004883,apple_pay,refunded,EUR,48.33,3.99,52.32
PAY-004884,ORD-004884,apple_pay,paid,EUR,40.72,0.0,40.72
PAY-004885,ORD-004885,card,paid,EUR,50.27,3.99,54.26
PAY-004886,ORD-004886,paypal,paid,EUR,58.83,3.99,62.82
PAY-004887,ORD-004887,card,paid,EUR,9.57,3.99,13.56
PAY-004888,ORD-004888,card,paid,EUR,53.31,3.99,57.3
PAY-004889,ORD-004889,paypal,paid,EUR,52.54,3.99,56.53
PAY-004890,ORD-004890,paypal,paid,EUR,25.92,0.0,25.92
PAY-004891,ORD-004891,paypal,paid,EUR,25.36,3.99,29.35
PAY-004892,ORD-004892,paypal,paid,EUR,45.17,3.99,49.16
PAY-004893,ORD-004893,google_pay,paid,EUR,30.08,3.99,34.07
PAY-004894,ORD-004894,paypal,paid,EUR,30.97,3.99,34.96
PAY-004895,ORD-004895,paypal,paid,EUR,39.79,3.99,43.78
PAY-004896,ORD-004896,paypal,paid,EUR,17.24,0.0,17.24
PAY-004897,ORD-004897,apple_pay,paid,EUR,44.5,3.99,48.49
PAY-004898,ORD-004898,card,paid,EUR,46.3,3.99,50.29
PAY-004899,ORD-004899,paypal,paid,EUR,58.69,3.99,62.68
PAY-004900,ORD-004900,google_pay,paid,EUR,45.88,0.0,45.88
PAY-004901,ORD-004901,apple_pay,paid,EUR,35.45,3.99,39.44
PAY-004902,ORD-004902,apple_pay,refunded,EUR,59.48,3.99,63.47
PAY-004903,ORD-004903,apple_pay,paid,EUR,66.24,0.0,66.24
PAY-004904,ORD-004904,apple_pay,paid,EUR,24.72,3.99,28.71
PAY-004905,ORD-004905,apple_pay,paid,EUR,25.62,0.0,25.62
PAY-004906,ORD-004906,google_pay,paid,EUR,16.74,3.99,20.73
PAY-004907,ORD-004907,google_pay,paid,EUR,65.13,3.99,69.12
PAY-004908,ORD-004908,paypal,paid,EUR,17.1,0.0,17.1
PAY-004909,ORD-004909,paypal,paid,EUR,18.14,3.99,22.13
PAY-004910,ORD-004910,apple_pay,paid,EUR,20.66,3.99,24.65
PAY-004911,ORD-004911,paypal,paid,EUR,41.05,3.99,45.04
PAY-004912,ORD-004912,apple_pay,paid,EUR,38.08,0.0,38.08
PAY-004913,ORD-004913,google_pay,paid,EUR,31.06,3.99,35.05
PAY-004914,ORD-004914,paypal,paid,EUR,47.55,3.99,51.54
PAY-004915,ORD-004915,apple_pay,paid,EUR,38.54,3.99,42.53
PAY-004916,ORD-004916,paypal,paid,EUR,13.73,3.99,17.72
PAY-004917,ORD-004917,card,paid,EUR,68.66,3.99,72.65
PAY-004918,ORD-004918,google_pay,paid,EUR,14.64,1.49,16.13
PAY-004919,ORD-004919,card,paid,EUR,28.45,3.99,32.44
PAY-004920,ORD-004920,google_pay,paid,EUR,17.0,3.99,20.99
PAY-004921,ORD-004921,google_pay,paid,EUR,23.64,3.99,27.63
PAY-004922,ORD-004922,google_pay,paid,EUR,51.07,0.0,51.07
PAY-004923,ORD-004923,apple_pay,paid,EUR,35.58,3.99,39.57
PAY-004924,ORD-004924,card,paid,EUR,60.03,3.99,64.02
PAY-004925,ORD-004925,card,paid,EUR,29.97,3.99,33.96
PAY-004926,ORD-004926,google_pay,paid,EUR,58.91,3.99,62.9
PAY-004927,ORD-004927,card,paid,EUR,13.8,3.99,17.79
PAY-004928,ORD-004928,paypal,paid,EUR,48.44,0.0,48.44
PAY-004929,ORD-004929,paypal,paid,EUR,64.31,3.99,68.3
PAY-004930,ORD-004930,google_pay,paid,EUR,22.4,3.99,26.39
PAY-004931,ORD-004931,apple_pay,paid,EUR,18.35,0.0,18.35
PAY-004932,ORD-004932,card,paid,EUR,28.88,3.99,32.87
PAY-004933,ORD-004933,apple_pay,paid,EUR,20.76,3.99,24.75
PAY-004934,ORD-004934,card,paid,EUR,15.02,0.0,15.02
PAY-004935,ORD-004935,paypal,paid,EUR,51.83,3.99,55.82
PAY-004936,ORD-004936,card,paid,EUR,53.18,0.0,53.18
PAY-004937,ORD-004937,paypal,paid,EUR,12.84,3.99,16.83
PAY-004938,ORD-004938,paypal,paid,EUR,35.35,3.99,39.34
PAY-004939,ORD-004939,paypal,paid,EUR,9.46,1.49,10.95
PAY-004940,ORD-004940,card,paid,EUR,16.2,3.99,20.19
PAY-004941,ORD-004941,google_pay,paid,EUR,68.53,3.99,72.52
PAY-004942,ORD-004942,paypal,paid,EUR,22.17,3.99,26.16
PAY-004943,ORD-004943,google_pay,paid,EUR,60.7,3.99,64.69
PAY-004944,ORD-004944,card,paid,EUR,56.03,0.0,56.03
PAY-004945,ORD-004945,google_pay,paid,EUR,67.63,0.0,67.63
PAY-004946,ORD-004946,google_pay,paid,EUR,41.41,3.99,45.4
PAY-004947,ORD-004947,card,paid,EUR,34.11,0.0,34.11
PAY-004948,ORD-004948,card,paid,EUR,54.5,3.99,58.49
PAY-004949,ORD-004949,google_pay,paid,EUR,46.73,3.99,50.72
PAY-004950,ORD-004950,google_pay,paid,EUR,58.01,3.99,62.0
PAY-004951,ORD-004951,google_pay,paid,EUR,57.75,3.99,61.74
PAY-004952,ORD-004952,google_pay,paid,EUR,27.39,3.99,31.38
PAY-004953,ORD-004953,card,refunded,EUR,42.76,0.0,42.76
PAY-004954,ORD-004954,apple_pay,paid,EUR,43.72,0.0,43.72
PAY-004955,ORD-004955,card,paid,EUR,43.6,3.99,47.59
PAY-004956,ORD-004956,card,refunded,EUR,13.36,1.49,14.85
PAY-004957,ORD-004957,apple_pay,paid,EUR,15.98,0.0,15.98
PAY-004958,ORD-004958,paypal,paid,EUR,44.07,0.0,44.07
PAY-004959,ORD-004959,paypal,paid,EUR,40.61,3.99,44.6
PAY-004960,ORD-004960,paypal,paid,EUR,27.83,3.99,31.82
PAY-004961,ORD-004961,google_pay,paid,EUR,17.08,0.0,17.08
PAY-004962,ORD-004962,paypal,paid,EUR,30.88,3.99,34.87
PAY-004963,ORD-004963,google_pay,paid,EUR,46.3,3.99,50.29
PAY-004964,ORD-004964,google_pay,paid,EUR,45.61,0.0,45.61
PAY-004965,ORD-004965,paypal,paid,EUR,19.85,3.99,23.84
PAY-004966,ORD-004966,card,paid,EUR,11.42,3.99,15.41
PAY-004967,ORD-004967,card,paid,EUR,60.31,3.99,64.3
PAY-004968,ORD-004968,apple_pay,paid,EUR,60.55,3.99,64.54
PAY-004969,ORD-004969,paypal,paid,EUR,56.38,3.99,60.37
PAY-004970,ORD-004970,google_pay,paid,EUR,18.64,3.99,22.63
PAY-004971,ORD-004971,card,paid,EUR,64.64,0.0,64.64
PAY-004972,ORD-004972,google_pay,paid,EUR,59.19,3.99,63.18
PAY-004973,ORD-004973,card,paid,EUR,31.57,0.0,31.57
PAY-004974,ORD-004974,apple_pay,paid,EUR,68.81,3.99,72.8
PAY-004975,ORD-004975,google_pay,paid,EUR,13.77,1.49,15.26
PAY-004976,ORD-004976,apple_pay,paid,EUR,26.19,3.99,30.18
PAY-004977,ORD-004977,apple_pay,paid,EUR,65.31,3.99,69.3
PAY-004978,ORD-004978,paypal,paid,EUR,45.51,0.0,45.51
PAY-004979,ORD-004979,google_pay,paid,EUR,19.9,3.99,23.89
PAY-004980,ORD-004980,google_pay,paid,EUR,56.17,3.99,60.16
PAY-004981,ORD-004981,google_pay,paid,EUR,42.81,0.0,42.81
PAY-004982,ORD-004982,card,paid,EUR,44.25,3.99,48.24
PAY-004983,ORD-004983,card,paid,EUR,40.68,3.99,44.67
PAY-004984,ORD-004984,card,paid,EUR,25.47,3.99,29.46
PAY-004985,ORD-004985,paypal,paid,EUR,20.34,3.99,24.33
PAY-004986,ORD-004986,card,paid,EUR,33.8,3.99,37.79
PAY-004987,ORD-004987,apple_pay,paid,EUR,59.28,3.99,63.27
PAY-004988,ORD-004988,paypal,refunded,EUR,61.25,0.0,61.25
PAY-004989,ORD-004989,card,paid,EUR,64.59,0.0,64.59
PAY-004990,ORD-004990,apple_pay,paid,EUR,20.48,3.99,24.47
PAY-004991,ORD-004991,paypal,paid,EUR,46.42,3.99,50.41
PAY-004992,ORD-004992,card,paid,EUR,15.3,0.0,15.3
PAY-004993,ORD-004993,paypal,paid,EUR,67.95,3.99,71.94
PAY-004994,ORD-004994,paypal,paid,EUR,42.86,3.99,46.85
PAY-004995,ORD-004995,paypal,paid,EUR,14.25,1.49,15.74
PAY-004996,ORD-004996,card,paid,EUR,46.64,3.99,50.63
PAY-004997,ORD-004997,apple_pay,paid,EUR,27.28,3.99,31.27
PAY-004998,ORD-004998,paypal,paid,EUR,18.0,3.99,21.99
PAY-004999,ORD-004999,google_pay,paid,EUR,22.77,3.99,26.76
PAY-005000,ORD-005000,card,paid,EUR,15.72,3.99,19.71
PAY-005001,ORD-005001,card,paid,EUR,55.37,0.0,55.37
PAY-005002,ORD-005002,google_pay,paid,EUR,49.16,3.99,53.15
PAY-005003,ORD-005003,paypal,paid,EUR,17.19,3.99,21.18
PAY-005004,ORD-005004,paypal,paid,EUR,52.17,3.99,56.16
PAY-005005,ORD-005005,card,paid,EUR,12.25,3.99,16.24
PAY-005006,ORD-005006,apple_pay,paid,EUR,10.43,3.99,14.42
PAY-005007,ORD-005007,card,paid,EUR,54.94,3.99,58.93
PAY-005008,ORD-005008,card,paid,EUR,64.72,3.99,68.71
PAY-005009,ORD-005009,google_pay,paid,EUR,60.78,0.0,60.78
PAY-005010,ORD-005010,apple_pay,paid,EUR,58.09,3.99,62.08
PAY-005011,ORD-005011,card,paid,EUR,42.93,0.0,42.93
PAY-005012,ORD-005012,paypal,paid,EUR,25.45,3.99,29.44
PAY-005013,ORD-005013,google_pay,refunded,EUR,51.38,0.0,51.38
PAY-005014,ORD-005014,google_pay,paid,EUR,49.74,3.99,53.73
PAY-005015,ORD-005015,google_pay,paid,EUR,59.68,3.99,63.67
PAY-005016,ORD-005016,google_pay,paid,EUR,60.32,3.99,64.31
PAY-005017,ORD-005017,paypal,paid,EUR,49.58,3.99,53.57
PAY-005018,ORD-005018,card,paid,EUR,14.36,3.99,18.35
PAY-005019,ORD-005019,apple_pay,paid,EUR,11.13,1.49,12.62
PAY-005020,ORD-005020,card,paid,EUR,28.71,3.99,32.7
PAY-005021,ORD-005021,apple_pay,paid,EUR,45.0,3.99,48.99
PAY-005022,ORD-005022,paypal,paid,EUR,16.66,0.0,16.66
PAY-005023,ORD-005023,paypal,paid,EUR,31.79,0.0,31.79
PAY-005024,ORD-005024,card,paid,EUR,18.19,3.99,22.18
PAY-005025,ORD-005025,google_pay,paid,EUR,24.03,3.99,28.02
PAY-005026,ORD-005026,paypal,paid,EUR,56.09,0.0,56.09
PAY-005027,ORD-005027,apple_pay,paid,EUR,47.91,0.0,47.91
PAY-005028,ORD-005028,google_pay,paid,EUR,8.8,3.99,12.79
PAY-005029,ORD-005029,paypal,paid,EUR,58.29,0.0,58.29
PAY-005030,ORD-005030,paypal,paid,EUR,22.15,3.99,26.14
PAY-005031,ORD-005031,google_pay,paid,EUR,68.51,0.0,68.51
PAY-005032,ORD-005032,apple_pay,paid,EUR,64.43,0.0,64.43
PAY-005033,ORD-005033,apple_pay,paid,EUR,10.45,1.49,11.94
PAY-005034,ORD-005034,apple_pay,paid,EUR,64.25,3.99,68.24
PAY-005035,ORD-005035,card,paid,EUR,39.9,0.0,39.9
PAY-005036,ORD-005036,apple_pay,paid,EUR,38.73,3.99,42.72
PAY-005037,ORD-005037,paypal,paid,EUR,54.31,3.99,58.3
PAY-005038,ORD-005038,card,paid,EUR,69.53,3.99,73.52
PAY-005039,ORD-005039,card,paid,EUR,57.51,3.99,61.5
PAY-005040,ORD-005040,google_pay,refunded,EUR,32.69,3.99,36.68
PAY-005041,ORD-005041,google_pay,paid,EUR,52.32,3.99,56.31
PAY-005042,ORD-005042,google_pay,paid,EUR,66.66,3.99,70.65
PAY-005043,ORD-005043,card,paid,EUR,21.86,0.0,21.86
PAY-005044,ORD-005044,paypal,paid,EUR,65.44,0.0,65.44
PAY-005045,ORD-005045,paypal,paid,EUR,36.84,0.0,36.84
PAY-005046,ORD-005046,apple_pay,paid,EUR,60.12,3.99,64.11
PAY-005047,ORD-005047,apple_pay,paid,EUR,37.83,3.99,41.82
PAY-005048,ORD-005048,google_pay,paid,EUR,40.9,3.99,44.89
PAY-005049,ORD-005049,card,paid,EUR,20.93,0.0,20.93
PAY-005050,ORD-005050,card,paid,EUR,35.52,3.99,39.51
PAY-005051,ORD-005051,paypal,paid,EUR,14.34,1.49,15.83
PAY-005052,ORD-005052,card,paid,EUR,56.84,3.99,60.83
PAY-005053,ORD-005053,apple_pay,refunded,EUR,8.37,1.49,9.86
PAY-005054,ORD-005054,paypal,paid,EUR,59.07,0.0,59.07
PAY-005055,ORD-005055,paypal,paid,EUR,18.74,3.99,22.73
PAY-005056,ORD-005056,paypal,paid,EUR,65.81,0.0,65.81
PAY-005057,ORD-005057,apple_pay,paid,EUR,50.01,3.99,54.0
PAY-005058,ORD-005058,paypal,paid,EUR,40.85,3.99,44.84
PAY-005059,ORD-005059,paypal,paid,EUR,21.29,0.0,21.29
PAY-005060,ORD-005060,paypal,paid,EUR,48.71,0.0,48.71
PAY-005061,ORD-005061,paypal,paid,EUR,59.11,0.0,59.11
PAY-005062,ORD-005062,apple_pay,refunded,EUR,16.94,3.99,20.93
PAY-005063,ORD-005063,card,paid,EUR,12.72,3.99,16.71
PAY-005064,ORD-005064,apple_pay,paid,EUR,24.03,3.99,28.02
PAY-005065,ORD-005065,paypal,paid,EUR,67.09,3.99,71.08
PAY-005066,ORD-005066,card,paid,EUR,19.92,3.99,23.91
PAY-005067,ORD-005067,google_pay,paid,EUR,30.52,3.99,34.51
PAY-005068,ORD-005068,google_pay,paid,EUR,56.61,3.99,60.6
PAY-005069,ORD-005069,card,paid,EUR,36.02,3.99,40.01
PAY-005070,ORD-005070,google_pay,paid,EUR,53.14,3.99,57.13
PAY-005071,ORD-005071,paypal,paid,EUR,14.7,1.49,16.19
PAY-005072,ORD-005072,card,paid,EUR,30.14,3.99,34.13
PAY-005073,ORD-005073,paypal,paid,EUR,38.13,0.0,38.13
PAY-005074,ORD-005074,card,paid,EUR,26.71,0.0,26.71
PAY-005075,ORD-005075,apple_pay,paid,EUR,9.74,3.99,13.73
PAY-005076,ORD-005076,paypal,paid,EUR,22.54,3.99,26.53
PAY-005077,ORD-005077,card,paid,EUR,51.28,3.99,55.27
PAY-005078,ORD-005078,card,paid,EUR,23.43,3.99,27.42
PAY-005079,ORD-005079,google_pay,paid,EUR,34.99,3.99,38.98
PAY-005080,ORD-005080,google_pay,paid,EUR,24.2,3.99,28.19
PAY-005081,ORD-005081,card,paid,EUR,66.7,3.99,70.69
PAY-005082,ORD-005082,paypal,paid,EUR,55.47,0.0,55.47
PAY-005083,ORD-005083,google_pay,paid,EUR,59.21,3.99,63.2
PAY-005084,ORD-005084,google_pay,paid,EUR,49.22,3.99,53.21
PAY-005085,ORD-005085,apple_pay,paid,EUR,26.1,0.0,26.1
PAY-005086,ORD-005086,card,paid,EUR,14.88,3.99,18.87
PAY-005087,ORD-005087,google_pay,paid,EUR,35.62,3.99,39.61
PAY-005088,ORD-005088,google_pay,paid,EUR,49.13,3.99,53.12
PAY-005089,ORD-005089,apple_pay,paid,EUR,15.1,3.99,19.09
PAY-005090,ORD-005090,google_pay,paid,EUR,38.48,3.99,42.47
PAY-005091,ORD-005091,apple_pay,paid,EUR,65.11,3.99,69.1
PAY-005092,ORD-005092,google_pay,paid,EUR,56.7,0.0,56.7
PAY-005093,ORD-005093,apple_pay,paid,EUR,31.44,3.99,35.43
PAY-005094,ORD-005094,paypal,paid,EUR,56.66,3.99,60.65
PAY-005095,ORD-005095,apple_pay,paid,EUR,65.01,3.99,69.0
PAY-005096,ORD-005096,card,paid,EUR,45.08,0.0,45.08
PAY-005097,ORD-005097,paypal,paid,EUR,19.34,3.99,23.33
PAY-005098,ORD-005098,google_pay,paid,EUR,37.33,0.0,37.33
PAY-005099,ORD-005099,google_pay,paid,EUR,51.29,3.99,55.28
PAY-005100,ORD-005100,apple_pay,paid,EUR,46.1,0.0,46.1
PAY-005101,ORD-005101,paypal,paid,EUR,69.59,3.99,73.58
PAY-005102,ORD-005102,apple_pay,paid,EUR,28.59,3.99,32.58
PAY-005103,ORD-005103,google_pay,paid,EUR,57.81,3.99,61.8
PAY-005104,ORD-005104,apple_pay,refunded,EUR,31.5,3.99,35.49
PAY-005105,ORD-005105,google_pay,paid,EUR,26.28,0.0,26.28
PAY-005106,ORD-005106,paypal,paid,EUR,49.42,0.0,49.42
PAY-005107,ORD-005107,card,paid,EUR,10.53,1.49,12.02
PAY-005108,ORD-005108,google_pay,paid,EUR,19.88,3.99,23.87
PAY-005109,ORD-005109,apple_pay,paid,EUR,39.73,0.0,39.73
PAY-005110,ORD-005110,paypal,paid,EUR,65.4,3.99,69.39
PAY-005111,ORD-005111,card,paid,EUR,68.18,3.99,72.17
PAY-005112,ORD-005112,paypal,paid,EUR,22.54,3.99,26.53
PAY-005113,ORD-005113,paypal,paid,EUR,49.87,0.0,49.87
PAY-005114,ORD-005114,card,paid,EUR,62.39,3.99,66.38
PAY-005115,ORD-005115,google_pay,paid,EUR,66.81,3.99,70.8
PAY-005116,ORD-005116,paypal,paid,EUR,54.36,3.99,58.35
PAY-005117,ORD-005117,apple_pay,paid,EUR,67.2,3.99,71.19
PAY-005118,ORD-005118,google_pay,paid,EUR,17.82,3.99,21.81
PAY-005119,ORD-005119,apple_pay,paid,EUR,47.45,0.0,47.45
PAY-005120,ORD-005120,google_pay,paid,EUR,58.21,0.0,58.21
PAY-005121,ORD-005121,google_pay,paid,EUR,16.34,3.99,20.33
PAY-005122,ORD-005122,paypal,paid,EUR,36.18,3.99,40.17
PAY-005123,ORD-005123,card,paid,EUR,63.01,3.99,67.0
PAY-005124,ORD-005124,card,paid,EUR,16.99,3.99,20.98
PAY-005125,ORD-005125,apple_pay,paid,EUR,19.92,3.99,23.91
PAY-005126,ORD-005126,card,paid,EUR,19.83,3.99,23.82
PAY-005127,ORD-005127,google_pay,paid,EUR,65.07,3.99,69.06
PAY-005128,ORD-005128,card,paid,EUR,36.75,3.99,40.74
PAY-005129,ORD-005129,card,paid,EUR,52.78,3.99,56.77
PAY-005130,ORD-005130,card,paid,EUR,16.07,3.99,20.06
PAY-005131,ORD-005131,paypal,paid,EUR,60.09,3.99,64.08
PAY-005132,ORD-005132,apple_pay,paid,EUR,19.19,0.0,19.19
PAY-005133,ORD-005133,apple_pay,paid,EUR,11.86,3.99,15.85
PAY-005134,ORD-005134,card,paid,EUR,30.97,3.99,34.96
PAY-005135,ORD-005135,google_pay,paid,EUR,65.59,3.99,69.58
PAY-005136,ORD-005136,google_pay,refunded,EUR,59.69,3.99,63.68
PAY-005137,ORD-005137,card,paid,EUR,15.61,3.99,19.6
PAY-005138,ORD-005138,paypal,paid,EUR,11.15,3.99,15.14
PAY-005139,ORD-005139,apple_pay,paid,EUR,12.39,1.49,13.88
PAY-005140,ORD-005140,card,paid,EUR,25.66,3.99,29.65
PAY-005141,ORD-005141,google_pay,paid,EUR,34.78,3.99,38.77
PAY-005142,ORD-005142,google_pay,paid,EUR,63.33,0.0,63.33
PAY-005143,ORD-005143,google_pay,paid,EUR,24.8,3.99,28.79
PAY-005144,ORD-005144,card,paid,EUR,16.69,3.99,20.68
PAY-005145,ORD-005145,google_pay,paid,EUR,49.24,3.99,53.23
PAY-005146,ORD-005146,google_pay,paid,EUR,28.0,3.99,31.99
PAY-005147,ORD-005147,paypal,paid,EUR,29.58,3.99,33.57
PAY-005148,ORD-005148,apple_pay,paid,EUR,69.73,0.0,69.73
PAY-005149,ORD-005149,apple_pay,paid,EUR,61.94,3.99,65.93
PAY-005150,ORD-005150,paypal,refunded,EUR,64.68,3.99,68.67
PAY-005151,ORD-005151,apple_pay,paid,EUR,37.91,0.0,37.91
PAY-005152,ORD-005152,card,paid,EUR,18.19,3.99,22.18
PAY-005153,ORD-005153,card,paid,EUR,56.73,3.99,60.72
PAY-005154,ORD-005154,paypal,paid,EUR,30.53,3.99,34.52
PAY-005155,ORD-005155,google_pay,paid,EUR,42.41,0.0,42.41
PAY-005156,ORD-005156,google_pay,paid,EUR,66.42,0.0,66.42
PAY-005157,ORD-005157,card,paid,EUR,57.45,3.99,61.44
PAY-005158,ORD-005158,apple_pay,paid,EUR,8.39,1.49,9.88
PAY-005159,ORD-005159,apple_pay,paid,EUR,24.81,0.0,24.81
PAY-005160,ORD-005160,paypal,paid,EUR,11.47,3.99,15.46
PAY-005161,ORD-005161,google_pay,paid,EUR,57.95,3.99,61.94
PAY-005162,ORD-005162,paypal,paid,EUR,32.71,3.99,36.7
PAY-005163,ORD-005163,card,paid,EUR,39.93,0.0,39.93
PAY-005164,ORD-005164,apple_pay,paid,EUR,19.54,3.99,23.53
PAY-005165,ORD-005165,paypal,paid,EUR,59.54,3.99,63.53
PAY-005166,ORD-005166,paypal,paid,EUR,68.11,3.99,72.1
PAY-005167,ORD-005167,google_pay,paid,EUR,34.67,0.0,34.67
PAY-005168,ORD-005168,paypal,paid,EUR,17.58,3.99,21.57
PAY-005169,ORD-005169,google_pay,paid,EUR,38.59,3.99,42.58
PAY-005170,ORD-005170,card,paid,EUR,11.48,1.49,12.97
PAY-005171,ORD-005171,card,paid,EUR,47.06,3.99,51.05
PAY-005172,ORD-005172,google_pay,paid,EUR,35.63,3.99,39.62
PAY-005173,ORD-005173,google_pay,paid,EUR,22.71,3.99,26.7
PAY-005174,ORD-005174,card,paid,EUR,33.99,3.99,37.98
PAY-005175,ORD-005175,google_pay,paid,EUR,23.0,3.99,26.99
PAY-005176,ORD-005176,google_pay,paid,EUR,59.74,3.99,63.73
PAY-005177,ORD-005177,google_pay,paid,EUR,34.99,0.0,34.99
PAY-005178,ORD-005178,card,paid,EUR,52.31,0.0,52.31
PAY-005179,ORD-005179,google_pay,paid,EUR,24.65,0.0,24.65
PAY-005180,ORD-005180,card,paid,EUR,47.93,3.99,51.92
PAY-005181,ORD-005181,apple_pay,paid,EUR,10.75,3.99,14.74
PAY-005182,ORD-005182,paypal,paid,EUR,44.69,3.99,48.68
PAY-005183,ORD-005183,apple_pay,paid,EUR,53.85,3.99,57.84
PAY-005184,ORD-005184,paypal,paid,EUR,43.57,3.99,47.56
PAY-005185,ORD-005185,apple_pay,paid,EUR,68.71,3.99,72.7
PAY-005186,ORD-005186,card,paid,EUR,46.02,3.99,50.01
PAY-005187,ORD-005187,google_pay,paid,EUR,48.49,3.99,52.48
PAY-005188,ORD-005188,card,paid,EUR,13.3,3.99,17.29
PAY-005189,ORD-005189,google_pay,paid,EUR,19.58,3.99,23.57
PAY-005190,ORD-005190,paypal,paid,EUR,45.79,0.0,45.79
